120,15002,0,173914,31,1    O F00,Geary + 33rd Avenue,3858,st,300,0,300,4808740,,521740,28
120,15002,0,173914,32,1    O F00,Geary + 33rd Avenue,3847,st,244,0,244,4808740,,521740,29
120,15002,0,173914,33,1    O F00,Geary + 33rd Avenue,13,no,295,1259,0,4808740,,521740,30
120,15002,0,173914,34,1    O F00,Geary + 33rd Avenue,3892,st,0,0,295,4808740,,521740,30
120,15002,0,173914,35,1    O F00,Geary + 33rd Avenue,3875,st,261,0,261,4808740,,521740,31
120,15002,0,173914,36,1    O F00,Geary + 33rd Avenue,3896,st,316,0,316,4808740,,521740,32
120,15002,0,173914,37,1    O F00,Geary + 33rd Avenue,3852,st,293,0,293,4808740,,521740,33
120,15002,0,173914,38,1    O F00,Geary + 33rd Avenue,3845,st,217,0,217,4808740,,521740,34
120,15002,0,173914,39,1    O F00,Geary + 33rd Avenue,3822,st,264,0,264,4808740,,521740,35
120,15002,0,173914,40,1    O F00,Geary + 33rd Avenue,10,no,206,1557,0,4808740,,521740,36
120,15002,0,173914,41,1    O F00,Geary + 33rd Avenue,3824,st,0,0,206,4808740,,521740,36
120,15002,0,173914,42,1    O F00,Geary + 33rd Avenue,7160,st,196,0,196,4808740,,521740,39
120,15002,0,173914,43,1    O F00,Geary + 33rd Avenue,3828,st,205,0,205,4808740,,521740,40
120,15002,0,173914,44,1    O F00,Geary + 33rd Avenue,3831,st,147,0,147,4808740,,521740,41
120,15002,0,173914,45,1    O F00,Geary + 33rd Avenue,3886,st,209,0,209,4808740,,521740,42
120,15002,0,173914,46,1    O F00,Geary + 33rd Avenue,3833,st,173,0,173,4808740,,521740,43
120,15002,0,173914,47,1    O F00,Geary + 33rd Avenue,3835,st,281,0,281,4808740,,521740,44
120,15002,0,173914,48,1    O F00,Geary + 33rd Avenue,3837,st,280,0,280,4808740,,521740,45
120,15002,0,173914,49,1    O F00,Geary + 33rd Avenue,3839,st,276,0,276,4808740,,521740,46
120,15002,0,173914,50,1    O F00,Geary + 33rd Avenue,3841,st,285,0,285,4808740,,521740,47
120,15002,0,173914,51,1    O F00,Geary + 33rd Avenue,3843,st,212,0,212,4808740,,521740,48
120,15002,0,173914,52,1    O F00,Geary + 33rd Avenue,3547,st,191,0,191,4808740,,521740,49
120,15002,0,173914,53,1    O F00,Geary + 33rd Avenue,3549,st,182,0,182,4808740,,521740,50
120,15002,0,173914,54,1    O F00,Geary + 33rd Avenue,3550,st,209,0,209,4808740,,521740,51
120,15002,0,173914,55,1    O F00,Geary + 33rd Avenue,358,no,90,2939,0,4808740,,521740,52
120,15002,0,173914,56,1    O F00,Geary + 33rd Avenue,4277,st,0,0,90,4808740,,521740,52
120,15002,0,173913,1,1    O S00,Presidio Avenue,2,no,0,0,0,0,,521737,1
120,15002,0,173913,2,1    O S00,Presidio Avenue,4015,st,0,0,0,0,,521737,1
120,15002,0,173913,3,1    O S00,Presidio Avenue,6294,st,205,0,205,0,,521737,2
120,15002,0,173913,4,1    O S00,Presidio Avenue,6290,st,236,0,236,0,,521737,3
120,15002,0,173913,5,1    O S00,Presidio Avenue,3,no,111,553,0,0,,521737,4
120,15002,0,173913,6,1    O S00,Presidio Avenue,6314,st,0,0,111,0,,521737,4
120,15002,0,173913,7,1    O S00,Presidio Avenue,6307,st,134,0,134,0,,521737,5
120,15002,0,173913,8,1    O S00,Presidio Avenue,6302,st,159,0,159,0,,521737,6
120,15002,0,173913,9,1    O S00,Presidio Avenue,6299,st,129,0,129,0,,521737,7
120,15002,0,173913,10,1    O S00,Presidio Avenue,6316,st,113,0,113,0,,521737,8
120,15002,0,173913,11,1    O S00,Presidio Avenue,4,no,135,670,0,0,,521737,9
120,15002,0,173913,12,1    O S00,Presidio Avenue,6312,st,0,0,135,0,,521737,9
120,15002,0,173913,13,1    O S00,Presidio Avenue,6315,st,243,0,243,0,,521737,10
120,15002,0,173913,14,1    O S00,Presidio Avenue,6301,st,203,0,203,0,,521737,11
120,15002,0,173913,15,1    O S00,Presidio Avenue,6304,st,141,0,141,0,,521737,12
120,15002,0,173913,16,1    O S00,Presidio Avenue,6300,st,149,0,149,0,,521737,13
120,15002,0,173913,17,1    O S00,Presidio Avenue,6303,st,185,0,185,0,,521737,14
120,15002,0,173913,18,1    O S00,Presidio Avenue,5,no,143,1063,0,0,,521737,15
120,15002,0,173913,19,1    O S00,Presidio Avenue,6311,st,0,0,143,0,,521737,15
120,15002,0,173913,20,1    O S00,Presidio Avenue,6317,st,100,0,100,0,,521737,16
120,15002,0,173913,21,1    O S00,Presidio Avenue,6297,st,155,0,155,0,,521737,17
120,15002,0,173913,22,1    O S00,Presidio Avenue,6298,st,185,0,185,0,,521737,18
120,15002,0,173913,23,1    O S00,Presidio Avenue,6309,st,105,0,105,0,,521737,19
120,15002,0,173913,24,1    O S00,Presidio Avenue,6305,st,145,0,145,0,,521737,20
120,15002,0,173913,25,1    O S00,Presidio Avenue,6291,st,146,0,146,0,,521737,21
120,15002,0,173913,26,1    O S00,Presidio Avenue,6319,st,143,0,143,0,,521737,22
120,15002,0,173913,27,1    O S00,Presidio Avenue,6,no,166,1146,0,0,,521737,23
120,15002,0,173913,28,1    O S00,Presidio Avenue,6295,st,0,0,166,0,,521737,23
120,15002,0,173913,29,1    O S00,Presidio Avenue,6486,st,230,0,230,0,,521737,26
120,15002,0,173913,30,1    O S00,Presidio Avenue,3884,st,191,0,191,0,,521737,27
120,15002,0,173913,31,1    O S00,Presidio Avenue,3858,st,300,0,300,0,,521737,28
120,15002,0,173913,32,1    O S00,Presidio Avenue,3847,st,244,0,244,0,,521737,29
120,15002,0,173913,33,1    O S00,Presidio Avenue,13,no,281,1245,0,0,,521737,30
120,15002,0,173913,34,1    O S00,Presidio Avenue,3892,st,0,0,281,0,,521737,30
120,15002,1,173918,1,1    I E00,Presidio Avenue,358,no,0,0,0,0,,521752,1
120,15002,1,173918,2,1    I E00,Presidio Avenue,4277,st,0,0,0,0,,521752,1
120,15002,1,173918,3,1    I E00,Presidio Avenue,3555,st,220,0,220,0,,521752,2
120,15002,1,173918,4,1    I E00,Presidio Avenue,3548,st,141,0,141,0,,521752,3
120,15002,1,173918,5,1    I E00,Presidio Avenue,3546,st,159,0,159,0,,521752,4
120,15002,1,173918,6,1    I E00,Presidio Avenue,3844,st,229,0,229,0,,521752,5
120,15002,1,173918,7,1    I E00,Presidio Avenue,3842,st,142,0,142,0,,521752,6
120,15002,1,173918,8,1    I E00,Presidio Avenue,3840,st,277,0,277,0,,521752,7
120,15002,1,173918,9,1    I E00,Presidio Avenue,3838,st,297,0,297,0,,521752,8
120,15002,1,173918,10,1    I E00,Presidio Avenue,3836,st,277,0,277,0,,521752,9
120,15002,1,173918,11,1    I E00,Presidio Avenue,3834,st,280,0,280,0,,521752,10
120,15002,1,173918,12,1    I E00,Presidio Avenue,3887,st,239,0,239,0,,521752,11
120,15002,1,173918,13,1    I E00,Presidio Avenue,3832,st,145,0,145,0,,521752,12
120,15002,1,173918,14,1    I E00,Presidio Avenue,3830,st,187,0,187,0,,521752,13
120,15002,1,173918,15,1    I E00,Presidio Avenue,3827,st,186,0,186,0,,521752,14
120,15002,1,173918,16,1    I E00,Presidio Avenue,10,no,186,2969,0,0,,521752,15
120,15002,1,173918,17,1    I E00,Presidio Avenue,3825,st,0,0,186,0,,521752,15
120,15002,1,173918,18,1    I E00,Presidio Avenue,3823,st,189,0,189,0,,521752,17
120,15002,1,173918,19,1    I E00,Presidio Avenue,3846,st,314,0,314,0,,521752,18
120,15002,1,173918,20,1    I E00,Presidio Avenue,3853,st,238,0,238,0,,521752,19
120,15002,1,173918,21,1    I E00,Presidio Avenue,3897,st,271,0,271,0,,521752,20
120,15002,1,173918,22,1    I E00,Presidio Avenue,3876,st,290,0,290,0,,521752,21
120,15002,1,173918,23,1    I E00,Presidio Avenue,13,no,281,1583,0,0,,521752,22
120,15002,1,173918,24,1    I E00,Presidio Avenue,3893,st,0,0,281,0,,521752,22
120,15002,1,173917,1,1    I F00,Drumm + Clay,358,no,0,0,0,0,,521749,1
120,15002,1,173917,2,1    I F00,Drumm + Clay,4277,st,0,0,0,0,,521749,1
120,15002,1,173917,3,1    I F00,Drumm + Clay,3555,st,220,0,220,0,,521749,2
120,15002,1,173917,4,1    I F00,Drumm + Clay,3548,st,141,0,141,0,,521749,3
120,15002,1,173917,5,1    I F00,Drumm + Clay,3546,st,159,0,159,0,,521749,4
120,15002,1,173917,6,1    I F00,Drumm + Clay,3844,st,229,0,229,0,,521749,5
120,15002,1,173917,7,1    I F00,Drumm + Clay,3842,st,142,0,142,0,,521749,6
120,15002,1,173917,8,1    I F00,Drumm + Clay,3840,st,277,0,277,0,,521749,7
120,15002,1,173917,9,1    I F00,Drumm + Clay,3838,st,297,0,297,0,,521749,8
120,15002,1,173917,10,1    I F00,Drumm + Clay,3836,st,277,0,277,0,,521749,9
120,15002,1,173917,11,1    I F00,Drumm + Clay,3834,st,280,0,280,0,,521749,10
120,15002,1,173917,12,1    I F00,Drumm + Clay,3887,st,239,0,239,0,,521749,11
120,15002,1,173917,13,1    I F00,Drumm + Clay,3832,st,145,0,145,0,,521749,12
120,15002,1,173917,14,1    I F00,Drumm + Clay,3830,st,187,0,187,0,,521749,13
120,15002,1,173917,15,1    I F00,Drumm + Clay,3827,st,186,0,186,0,,521749,14
120,15002,1,173917,16,1    I F00,Drumm + Clay,10,no,186,2969,0,0,,521749,15
120,15002,1,173917,17,1    I F00,Drumm + Clay,3825,st,0,0,186,0,,521749,15
120,15002,1,173917,18,1    I F00,Drumm + Clay,3823,st,189,0,189,0,,521749,17
120,15002,1,173917,19,1    I F00,Drumm + Clay,3846,st,314,0,314,0,,521749,18
120,15002,1,173917,20,1    I F00,Drumm + Clay,3853,st,238,0,238,0,,521749,19
120,15002,1,173917,21,1    I F00,Drumm + Clay,3897,st,271,0,271,0,,521749,20
120,15002,1,173917,22,1    I F00,Drumm + Clay,3876,st,290,0,290,0,,521749,21
120,15002,1,173917,23,1    I F00,Drumm + Clay,13,no,268,1571,0,0,,521749,22
120,15002,1,173917,24,1    I F00,Drumm + Clay,3893,st,0,0,268,0,,521749,22
120,15002,1,173917,25,1    I F00,Drumm + Clay,3848,st,312,0,312,0,,521749,23
120,15002,1,173917,26,1    I F00,Drumm + Clay,3859,st,235,0,235,0,,521749,24
120,15002,1,173917,27,1    I F00,Drumm + Clay,3885,st,347,0,347,0,,521749,25
120,15002,1,173917,28,1    I F00,Drumm + Clay,6489,st,188,0,188,0,,521749,27
120,15002,1,173917,29,1    I F00,Drumm + Clay,6,no,186,1267,0,0,,521749,28
120,15002,1,173917,30,1    I F00,Drumm + Clay,6296,st,0,0,186,0,,521749,28
120,15002,1,173917,31,1    I F00,Drumm + Clay,6320,st,131,0,131,0,,521749,29
120,15002,1,173917,32,1    I F00,Drumm + Clay,6292,st,146,0,146,0,,521749,30
120,15002,1,173917,33,1    I F00,Drumm + Clay,6306,st,147,0,147,0,,521749,31
